time,X,Y,Z,pitch,roll,yaw
50,-0.5577009635782744,3.6545626031877188,0.872062980577419,0.15438368196433583,0.22368055377366397,0.7449370641671983
51,-1.1370870398070656,0.5703724590193177,-5.279539654333226,0.3503490391687921,0.38917079439769725,0.3263561288211271
52,-0.559009621083758,1.3913713874929186,0.13095070959121,-0.36042668028467406,0.07071789889826652,-0.043871092361517
53,1.5516223537928335,1.435658039871006,0.8281960918676646,-0.5625174697872338,-0.07254007551791208,0.13254733035021501
54,0.42375277282649315,-0.1766781641542844,-0.735675866452334,0.2648752110394717,-0.23697907216923414,-0.695136855120858
55,2.1500109986118483,-1.2572482093424242,0.7033870483883944,-0.3853329023280504,-1.4309072215967686,0.6026833926791193
56,-2.278337538657119,1.1339554763622428,4.659094360006386,-0.0038443530472186227,0.29074823782868026,0.0990997872780923
57,-0.37873133599238445,-1.8927514620639105,0.35935113174859556,0.5849027387576102,0.3869600798774117,-0.16892574112787176
58,0.5111733612532867,4.399671139610248,-0.8501990840486302,-0.9071205731324716,-0.031621008881488145,0.31180003933317335
59,0.7224050933631281,-0.317618518641961,0.42117904506470105,-0.26187662171706116,-0.9593498184817735,0.9178477071628038
60,2.080591486556471,-0.0021970615966246097,-1.2090609533195031,-0.000477996526432934,0.12690595133677998,-0.5459682488208853
61,-3.0097830269098687,4.062756158584735,-2.89127710806819,0.6523138564707585,0.2157286928874677,-1.3242642525411663
62,-0.7441964562548478,0.002258961357556117,1.3352021341885896,0.24613585303173927,-0.7663740304274621,-0.5152002836611128
63,-2.8358480470742324,1.5415030614747414,-0.7295104655979999,-0.22137895297906754,-0.039621123655551246,-0.33796121416211417
64,-0.0321773026127399,-0.13859477975352544,-0.16807246866817935,-0.6891773685741687,0.320963895050133,0.5451185548288022
65,0.614489121956035,3.4292426584254634,-3.565749513353233,-0.6055934723207486,-0.5595759612829059,-0.02980549096444994
66,-0.7089410655582352,3.352255791160397,1.4761033195068023,0.5232171524157221,1.1865618630859542,-0.28256694704591373
67,-3.0508810200662846,-0.0693239850321041,-1.1825923572176154,-0.40233930970026266,0.2963489144194845,-0.2515301632647317
68,3.2989850026474414,0.41250624531637414,2.7579512219758606,0.18040479113652422,-0.2439117173174643,-0.04690521756829866
69,-1.3657940588741069,-2.0333901341504164,1.0952260247510797,-0.4121341159284971,0.3554354943126036,-0.7118925794252926
70,1.8403697694290353,-2.1274156742863375,1.0462180501529768,-0.22347716284063016,0.20299542739085505,-0.4033588327988407
71,-4.226057555577625,-2.4069071958224755,-3.861109244599084,-0.03104685807879581,0.8241906749258283,0.7878340275210887
72,2.466092183302273,-2.9134460746017417,-0.20387231200484662,0.031675893837934996,-0.9234063617636907,0.3501638133620173
73,2.531859348792865,-3.5727304671016187,-0.9147012662313883,-0.2566415347006088,-0.19640363377715847,0.8834893739296676
74,0.7588246493276432,-1.6527115928804554,0.43985593343851265,0.0625387347785484,-0.8413553046209128,0.4525635394922745
75,1.7777544369773068,-3.5926837739285635,1.1326510857436154,0.8234819587742908,-0.14790787833425828,-0.02214028689445574
76,-0.3184579454684832,-1.58933980653168,1.7358959839493806,0.12701802358583617,0.2571799113872858,-0.44709331670755353
77,-1.7768355807516043,-1.3928167602857164,-0.4704937251664245,0.780471882075376,-0.29049873495654527,0.006318039761530377
78,-2.8516171039436418,-2.641393903053134,0.7283879725659917,-0.42354323688800644,-0.44976075276778427,0.5251650756649249
79,-1.1667423167123843,-1.0251737901161064,-1.1637362232969826,-0.1945777660611198,-0.22514765374162438,-0.04155664801661145
80,-0.6573311526247291,-3.050750775747669,1.4605967087385208,0.10309866709347112,-0.8779663865090167,-0.15826142229991647
81,0.4641637312482618,-0.33230395176616123,-0.48826449266765926,0.7888568879996537,-0.3575489192124185,-0.15923774945349037
82,2.012997266362317,1.4326230932055068,2.0032755312043746,1.1743631498959377,-0.2334492019656765,-0.3237244845654415
83,-1.192756807857911,-0.25345264817070223,-4.488449033202211,0.23273920623463495,1.0865929164499348,-0.3916048765372487
84,-2.511681233716064,-3.011685212688621,-2.193669368239377,1.309510173905571,-0.6220737570590759,-0.5843221152019082
85,-0.07307850713512497,2.3980830101079507,-0.8924112636440131,-0.12273696491958364,0.3750356653020128,-0.625933026066931
86,-1.1918904235152903,4.826080535372076,-0.905121303008699,-0.5871536060450733,-0.1454131261568085,0.38576592370338475
87,-2.2668319630595604,-2.487790730839517,0.928655799828362,-0.2811935524133772,-0.6438514193901563,-0.13194182989360498
88,2.7178444758537834,1.268424127312222,0.2679635901825492,-0.6655928888519892,-0.5159185478814646,-0.1136649280255179
89,0.2210833272657879,-0.6105394623310479,-0.7484328676594002,0.3101736680608727,0.2512243524462693,-0.9831216373185626
90,0.1058963703458117,-0.4648831375257238,0.6873744041168152,-0.2839412856348636,0.49684715644630806,-0.07794328966978543
91,0.408100552675451,-1.611671721989549,3.4686934596762335,0.6259296335246913,-0.28503226530170583,-0.24990182551239504
92,2.689401682978758,-2.7840046300537935,-0.14698232469309186,0.16163451901746081,-0.7228431716087691,0.07530958160999272
93,-0.7955207523587376,0.9063344041549277,0.11826562946727015,-0.7190124053626828,1.264260082300969,-0.0695000418769114
94,-1.4817224180904391,-3.4860155721709516,-2.2550275228439505,0.31557183571656566,0.0367543424956946,-0.46942912380071816
95,0.5245973065442312,0.2924452516026497,-1.8409384815538798,-0.10480413134341018,0.46918722171572314,0.41346372845906154
96,-0.941957872091834,1.5049617046644868,-0.11505407714234145,-0.5182099400900526,-0.4900651401359365,-0.427185985448576
97,-0.6895240480585249,2.7860033072232917,-0.40300246076331503,-0.244929509659684,0.09339230951649934,-0.13069265107141226
98,1.9354031403861034,-2.3293014007753863,1.4964622370700817,0.0770518140330434,0.37794255271368243,-0.5591425149504154
99,0.8979156862802044,2.9068693622233144,0.5015335444822173,-0.7329258747147537,-0.04065816259279014,-0.28456364819121327
100,5.2577184663970415,-0.45999967186644725,-3.850671676493828,0.7815677124279502,0.6516851322365874,-0.5247183853874448
101,-4.550941920070228,0.5237494308875247,0.4384846987817507,-0.07259811640297267,-0.05968563675950208,-0.08175644338577595
102,2.7171288497555945,0.9924016036084697,-0.9506701972893805,-0.41668467990744434,0.6416710911865496,0.03552339688776805
103,-3.589444395648779,0.06663028844567868,2.002711238556492,0.35273931233574696,-0.44333406239360496,-0.1875561068745662
104,-0.563336164376897,1.4193094442003706,-1.123716397817839,0.8225646984090359,-0.1879780804683698,-0.6479207405746473
105,-0.5504443610043365,-0.4935630289806874,1.878916602866377,-0.21497585401610153,0.049574058932572426,0.5541641286504133
106,0.9136151735426751,-0.1970390695321447,2.9883249040045685,-0.33312391928875673,0.43611976727193474,-1.0595561347705962
107,3.6387251710283843,0.5889676302925738,0.34467783370790933,-0.7925340688445683,0.2293013518084622,0.29638009507665497
108,-0.5385854236903591,-1.431115122969769,3.4850052062352077,0.06814212135888707,-0.4589845307009256,0.45438688268071914
109,3.263554453656967,5.762667033957099,0.534157608294491,-0.31122919103211494,0.3762446960893428,-0.09550648838120303
110,-2.769053793431557,0.9189818729688779,2.9656428445856617,-0.5099714297510364,-0.14571098005636568,0.07562384729239947
111,0.9522819089582447,-0.7888026441371058,-0.276967609791506,0.25376141068024816,0.5717377352290214,-0.03685244367509067
112,-0.40426927986573347,1.228544220390683,1.1383258978285238,-0.5114465819363562,-0.13793043420884726,-0.028346954000205146
113,0.16241543768070826,-0.3561953186473179,1.3945740483871623,0.12774031755589826,-1.3592345444364964,0.7663324571209646
114,-1.3718287637540842,-0.3569082454188103,-4.922335628195932,-0.6987726016780919,0.340048955866394,-0.44241806269884026
115,1.4979145855184708,0.9177647243495423,-0.3878891929889382,-0.20774716031785978,-0.3724916330262922,0.5216567185719782
116,-3.340318199008493,-0.6132165965837757,1.1772785401406958,0.13874404895731682,1.117163980777375,0.48582787674275263
117,2.624135277236744,0.2702925460850992,0.018641172907150613,0.4835500857808738,0.5630560276279947,0.022135818267213045
118,-0.010596025036595397,0.8772704508862792,3.143409579982236,0.3278869229722697,0.4457991009228793,0.4737651717111776
119,-1.2262114361914043,1.3518222559858895,3.392384691456462,-0.22127978894911784,-0.8195711176030924,-0.6074912857604129
120,1.6043484974613846,1.8242140030856904,-1.550627678023306,0.4373817046930604,0.5062419402781532,0.04090875547195522
121,-2.6977810927868715,-0.35966933841750975,-3.7564607206612433,1.0502013586401786,-0.8337951006646127,0.7801518202064402
122,-2.340018723493832,0.48679118560636514,-0.08366239061951837,-0.6850159437665014,-0.4691391371009728,0.1964369152221875
123,-2.2564049347188626,-0.015729350840698396,-2.2180873382176975,-0.058098551827214684,0.8384614880987762,-0.414407055019254
124,-0.6007755912407579,1.6263446572167126,-0.6774154758353079,-0.038777722326837134,-0.8814452647924964,-0.46202112111149546
125,2.364448312925486,-0.7126967937416872,0.7649430681966692,-0.5610071793916773,0.3109371236477355,-0.13436144799694258
126,-3.8879248659428924,-1.087452830125974,-4.1289971422370755,-0.008535099807867071,0.16528052725210463,-0.34474933334357555
127,-2.0883493189874325,0.8968990256222044,3.39044471164617,-0.04282118400699645,0.4218721415852892,-0.4842552654079272
128,0.7472239203856402,0.2122778425766191,2.2820829850097923,0.5518164394676967,-0.7869069672100222,0.4404260267786466
129,1.5189855490438298,1.503577349946858,-0.8034706461735763,0.0704785954877385,0.3494822028875111,-0.5296535991496978
130,0.7145225614136405,1.9137457158786553,2.8186986853684712,0.3498252209060171,-0.2983110771189919,-0.5150381924673434
131,-1.7260892478767376,-0.5382608935020842,-2.5465390030010475,-0.2157729382627409,-0.6254877973672237,0.2213283939970853
132,-1.05938029388874,0.851140617610197,0.6242075150198575,-0.6231466349646742,0.7003867823670925,-0.1830616161751167
133,3.2892938425231204,-0.3604443962897511,3.1286587660003606,-0.6293142246746181,1.1295588744928378,0.07497768670347241
134,4.805092790959669,-0.4858906568780616,5.496515862324252,0.12670198466578886,-0.10763928718633442,0.18702331124109087
135,1.24695282420581,-1.7868842718550029,-0.03279305575204206,0.08765713898737985,0.023876334199265506,0.19971426595437222
136,-1.602758243124266,-0.36128994632173644,-1.393716165132592,-0.15005497990578012,-0.5430075752402576,0.1001569477765299
137,1.1994358374309262,2.171957668431911,-4.865941433165759,-0.4488486269366364,0.3421975341527675,0.7706343750101059
138,1.898950132367236,1.2865845369606688,1.3113034594888318,0.282290891122726,-0.06950336896600037,0.7111778621026148
139,0.9989787105995094,-0.33589535260998477,2.2991603258899347,0.8570703871981333,-0.4549180873245578,0.7391411150176201
140,2.522172268826725,3.365169446078722,-0.18611826287555028,0.32854017715901196,0.5355156567541568,0.4046918530415852
141,1.0257264575551175,-3.6500186735404956,1.3349249749665908,0.3065826320052914,0.6686053548286847,0.01734121673166196
142,-0.7945498794711086,1.664063478013051,-1.460395765443698,-0.05522441838460528,0.20380206022175676,1.0511389532525426
143,1.867907955502472,1.3920354916556696,-2.8810635438392938,-0.154929163361819,-0.05073611587365132,-0.7322228380291327
144,-2.346596134274413,-1.5065170812338688,1.608598108670916,-0.8685391946164778,-0.029504000410462125,0.2760257941221776
145,-1.413400084220043,-0.08880705433698549,-1.274294714529401,-0.2495585625279777,0.05262367107448607,-0.6323563249264549
146,0.19768932954630716,-5.544986345330901,1.3110204153910616,0.2924790079014432,-0.5100765736602062,0.5443768097854392
147,1.1541768251180164,-1.730685954323497,0.5916814421935731,0.9327899980731933,-0.31717433998016004,-0.15728961105768133
148,1.6328710288333323,1.711540642768273,0.9758563502551815,-0.14806904425828277,0.7781083112951561,0.5289616058162124
149,1.5688960845443296,-1.2488540024300385,2.8335111711268697,-0.3404470864410723,0.384753446661954,-0.17337091902576615
150,-0.15950086677556394,-0.5678429829550917,-0.27598861838400224,-0.16614785053712172,-0.4992449036503206,-0.3551253546996818
151,0.1731818966687984,-0.9573153229649984,-0.8599706582574758,-0.05155303310444571,-0.0033658214371678095,-1.1041648096009395
152,-1.4332891226577724,0.5440274323855232,-1.8979738269919182,0.5771405310084675,0.44900435510501513,-0.15809927893175327
153,-0.490330577770639,-0.14757278994374173,-1.520574851328253,0.033525046688541914,0.015020992439088264,-0.04181149419268747
154,-0.07643283966997479,-0.3975969565038225,-1.6191415100872033,-0.09325309426221996,0.1147631531344112,0.34613369823949913
155,-0.4299722326278617,0.05669073178942763,2.0283200845426754,-0.17363193545992858,-0.18048644871530561,-0.7493057907417674
156,0.6373888226320963,0.41689775834829373,-1.3137961938786646,-0.24174387377695616,0.7401871462261359,0.268319249422658
157,2.1792284389260295,2.321563253664325,3.6015170763336295,-0.18548759155684716,-0.1181084873477025,0.4962853839811067
158,1.6321241215577638,1.5173826774951764,-0.44745577301700196,-0.45179783383909883,0.31465714916760024,0.2664767216757226
159,0.24993450442059167,1.297775923108287,0.4418944762689595,-0.8467336086966558,0.1563535690674925,0.13505837000488377
160,0.4731018400187176,-1.5688490753333635,-0.566294662220791,-0.34944207148220413,-0.792415603396495,-0.721967117304942
161,-1.729495482723102,-1.4808443208609094,0.1429066772795088,-0.11101230256927007,0.8332770864475443,0.313666909107115
162,1.5789449999102307,-0.49203558656955604,-0.244134054257422,0.1478779085335488,0.5698060705735947,-0.3081807840026196
163,0.9303854225526851,-3.0362312010421793,-2.0335547862669316,-0.0834028283564002,-0.6612776677028979,0.8089566528667734
164,2.053433423272415,-1.5435013835026536,0.47315287989203103,-0.18908413389847076,0.8809430303556108,0.8470829099766383
165,0.9754978165602554,-0.8233236002023262,0.42015819927691456,1.2217297112005134,0.12302277821011988,-0.3386506373038782
166,-1.665991771471022,1.262829919131049,0.6097606461283731,-0.10735150758351156,0.10508783898913136,0.3977406004334382
167,2.8924579133136126,1.5088073659611183,-0.24156697942708508,0.044676663495579715,0.14268647776746543,-0.8764006413141033
168,-0.2023684869677037,1.871795321844129,-1.5604298624354669,0.27475840737267554,-0.22837420411835538,-0.3767201033016532
169,-3.4680907945733495,-2.015196656091583,-2.5942893720473337,-0.4976427825451218,-0.33000649350055183,-0.13873289842280453
170,0.9277288862953829,-0.6955278215134981,1.157011472751549,0.398075389162178,-0.5348692228269627,0.48416184384179295
171,1.7331854523285561,4.1146552200068065,1.3146956505686762,0.6202558870996494,-0.609878502119776,-0.2878953510532551
172,0.17327583515404807,0.733233862081579,-0.9687320142305921,-0.6438104933765177,-0.03285007015751259,-0.4219834427823621
173,-0.5328627332393547,-0.3454575196679472,-2.3950541349190457,0.1991911887824369,0.147622687197784,-0.3216351901145238
174,1.4226244533306835,-2.4813123158624895,1.0649891412739332,0.5936011904639942,-0.12952601322432905,0.021333278939237785
175,-0.7590519866088383,2.6080204078859848,-2.2705393623061405,-0.3806867254903823,0.6689772114790372,0.5506510118906882
176,2.763027418677839,0.3450005276868024,-0.12314295206840326,0.3292110129416112,-0.054711016055120736,-0.32372095659377575
177,1.2848858597092485,1.9699803040477972,-0.14704582412605802,-0.2653963814223651,0.7401652453009006,-0.06223299488694333
178,0.3676322635328595,1.7502367226359632,2.2338383422681014,-0.27555727793216844,0.5350388406664787,-0.4165014615079041
179,-0.6415547066952834,-0.9389893553716842,1.3056217835651953,0.2469969194237921,-0.7080027156092132,0.4473789962746071
180,2.7358830056069787,-0.7767299322950001,0.5366895417695474,-0.6453569455648267,0.14681341329870098,0.7047667014173068
181,0.5777693261766916,0.6656339257900538,-1.2844616175128982,-0.30576325354489614,-0.3603331933004583,-0.06977635096672707
182,0.9749670600819962,-1.3954973273331097,0.14921985750051367,0.5996469306983887,-0.47923074605698707,-0.8583516354234704
183,-0.9428714140710646,-0.06295814994983721,-0.748223957755154,0.35827259379527904,-0.012603716790531218,0.27814681185900414
184,0.6522554415121291,-1.5522084726370968,1.2857454970281548,-0.5793323486883252,-0.12979271583822535,-0.703794752984916
185,-0.6336593488062188,1.4611615724928881,1.2786868771612772,0.7009272678991787,-1.3126640835891468,-0.2202040960480757
186,-0.8829436942814404,0.40499245399273875,-3.4923875955103854,0.5509404158421398,-0.7623376594472481,0.060672446498761884
187,-0.07632085689905971,0.8936966521682848,1.6427038471552617,0.3459377427726412,-0.15526434593583946,-0.3056638494516046
188,-1.3021403559738431,2.1763701405127125,-0.5064657017903759,-0.0408697164306685,1.0717022897091526,-0.40255698300023357
189,-0.7243562376988014,3.0059645253292935,-2.51685400997487,-0.7925663351440904,0.14024786527143915,0.397300338336119
190,-1.779364925892811,0.7966196982290573,2.057589150961131,0.643604384646699,-0.003681056539715448,0.6709618198414788
191,3.6150597451750177,2.5142208662599517,-3.2422766686051663,0.030699762109103256,0.23401182253631467,-1.0157910460454507
192,-0.3210392358519268,1.0298921616435375,-1.6099871217446076,-0.18898160381856516,-0.1677838215386803,-0.4168912669421503
193,-1.5482094813776015,1.359349644876285,-0.7075940939343051,0.8758459875498529,0.49837243149820676,-0.19506299629990728
194,0.6292641419782169,2.673813521940115,0.4483897394589609,-0.3861870622653912,0.044462582302338224,-0.28780936807791874
195,-1.3259093343696613,0.21637239440557196,0.5611007586771081,-0.059963367594255836,0.19243085841153038,0.5643779480591576
196,0.8681094172354132,-1.2900463917253093,0.3641530822830089,0.555241969995704,0.2573677472770483,-0.8283668998135871
197,1.293379725763887,-0.5203106827845593,-0.2755296173773848,-0.29978688783509416,0.32432864620530066,-0.20662906330374683
198,-1.5635436726792322,1.1739727202141437,1.1785986618113709,0.31948361062325753,-0.7454428447735388,0.7910980776989497
199,1.8729114644446294,1.125055564170039,0.17391843516322078,0.10743700245963532,-0.3044542774931753,-0.5834006533153225
